Qf,Time,X,Y,Alpha,Temp(degC)
560,0.5,0,0.24,0.006285384558,25.99300037
560,0.5,0,0.26,0.006283035194,25.98748881
560,0.5,0,0.28,0.00628070894,25.98203962
560,0.5,0,0.3,0.006278405796,25.97665281
560,0.5,0,0.32,0.006276125764,25.97132837
560,0.5,0,0.34,0.006273868842,25.96606631
560,0.5,0,0.36,0.00627163503,25.96086663
560,0.5,0,0.38,0.006269424329,25.95572932
560,0.5,0,0.4,0.006267236739,25.95065439
560,0.5,0,0.42,0.00626507226,25.94564184
560,0.5,0,0.44,0.006262930891,25.94069166
560,0.5,0,0.46,0.006260812633,25.93580386
560,0.5,0,0.48,0.006258717485,25.93097843
560,0.5,0,0.5,0.006256645448,25.92621538
560,0.5,0,0.52,0.006254663437,25.92151471
560,0.5,0,0.54,0.006252668652,25.91687555
560,0.5,0,0.56,0.006250701902,25.91229766
560,0.5,0,0.58,0.006248762041,25.90778103
560,0.5,0,0.6,0.006246849069,25.90332568
560,0.5,0,0.62,0.006244962986,25.89893161
560,0.5,0,0.64,0.006243103792,25.8945988
560,0.5,0,0.66,0.006250032085,25.89032726
560,0.5,0,0.68,0.006239466071,25.88611699
560,0.5,0,0.7,0.006237687544,25.881968
560,0.5,0,0.72,0.006235935906,25.87788027
560,0.5,0,0.74,0.006234211156,25.87385382
560,0.5,0,0.76,0.006232513296,25.86988863
560,0.5,0,0.78,0.006230842325,25.86598472
560,0.5,0,0.8,0.006229198242,25.86214208
560,0.5,0,0.82,0.006227581049,25.85836071
560,0.5,0,0.84,0.006225990745,25.8546406
560,0.5,0,0.86,0.006224427329,25.85098177
560,0.5,0,0.88,0.006222890802,25.84738421
560,0.5,0,0.9,0.006221381165,25.84384793
560,0.5,0,0.92,0.006219898416,25.84037291
560,0.5,0,0.94,0.006218442556,25.83695916
560,0.5,0,0.96,0.006217013586,25.83360668
560,0.5,0,0.98,0.006215611504,25.83031548
560,0.5,0,1,0.006214236311,25.82708554
560,0.5,0,1.02,0.006212885898,25.82391688
560,0.5,0,1.04,0.006211561773,25.82080831
560,0.5,0,1.06,0.006210265316,25.81776038
560,0.5,0,1.08,0.006208995056,25.81477308
560,0.5,0,1.1,0.006207750992,25.81184642
560,0.5,0,1.12,0.006206533126,25.8089804
560,0.5,0,1.14,0.006205341456,25.80617501
560,0.5,0,1.16,0.006204175983,25.80343026
560,0.5,0,1.18,0.006203036707,25.80074615
560,0.5,0,1.2,0.006201923627,25.79812268
560,0.5,0,1.22,0.006200836745,25.79555984
560,0.5,0,1.24,0.006199776059,25.79305764
560,0.5,0,1.26,0.00619874157,25.79061607
560,0.5,0,1.28,0.006197733278,25.78823515
560,0.5,0,1.3,0.006196751183,25.78591485
560,0.5,0,1.32,0.006195795284,25.7836552
560,0.5,0,1.34,0.006194865582,25.78145619
560,0.5,0,1.36,0.006193962078,25.77931781
560,0.5,0,1.38,0.00619308477,25.77724006
560,0.5,0,1.4,0.006191408744,25.77522296
560,0.5,0,1.42,0.006190610027,25.77326649
560,0.5,0,1.44,0.006189837506,25.77137066
560,0.5,0,1.46,0.006189091182,25.76953546
560,0.5,0,1.48,0.006188371055,25.76776091
560,0.5,0,1.5,0.006187675948,25.76604699
560,0.5,0,1.52,0.006187006847,25.7643937
560,0.5,0,1.54,0.006186364185,25.76280032
560,0.5,0,1.56,0.006185747387,25.76126729
