Qf,Time,X,Y,Alpha,Temp(degC)
520,0.5,50,1.6,0.006059716818,25.34699337
520,0.5,50,1.62,0.006059225357,25.345738
520,0.5,50,1.64,0.006058757478,25.34453868
520,0.5,50,1.66,0.006058313182,25.34339541
520,0.5,50,1.68,0.006057892468,25.34230819
520,0.5,50,1.7,0.006057495337,25.34127703
520,0.5,50,1.72,0.006057121788,25.34030191
520,0.5,50,1.74,0.006056771821,25.33938284
520,0.5,50,1.76,0.006056445438,25.33851982
520,0.5,50,1.78,0.006056142636,25.33696192
520,0.5,50,1.8,0.006055863417,25.33626705
520,0.5,50,1.82,0.006055607781,25.33562823
520,0.5,50,1.84,0.006055375727,25.33504546
520,0.5,50,1.86,0.006055167256,25.33451874
520,0.5,50,1.88,0.006054982367,25.33404806
520,0.5,50,1.9,0.00605482106,25.33363344
520,0.5,50,1.92,0.006054683336,25.33327486
520,0.5,50,1.94,0.006054569195,25.33297234
520,0.5,50,1.96,0.006054478636,25.33272587
520,0.5,50,1.98,0.006054411659,25.33253544
520,0.5,50,2,0.006054368265,25.33240106
520,1,50,0.02,0.01625821691,30.89019981
520,1,50,0.04,0.01625274145,30.88445052
520,1,50,0.06,0.01624671036,30.87875699
520,1,50,0.08,0.01610157976,30.87311923
520,1,50,0.1,0.01623482204,30.86753724
520,1,50,0.12,0.01622896481,30.86201101
520,1,50,0.14,0.01622316552,30.85654055
520,1,50,0.16,0.01621742419,30.85112585
520,1,50,0.18,0.01621174082,30.84576692
520,1,50,0.2,0.01620611539,30.84046376
520,1,50,0.22,0.01620054791,30.83521636
520,1,50,0.24,0.01619503839,30.83002472
520,1,50,0.26,0.01618958682,30.82488886
520,1,50,0.28,0.0161841932,30.81980875
520,1,50,0.3,0.01617885753,30.81478442
520,1,50,0.32,0.01617357982,30.80981585
520,1,50,0.34,0.01616836005,30.80490304
520,1,50,0.36,0.01616319824,30.800046
520,1,50,0.38,0.01615809438,30.79524473
520,1,50,0.4,0.01615304847,30.79049922
520,1,50,0.42,0.01614806052,30.78580948
520,1,50,0.44,0.01614313051,30.7811755
520,1,50,0.46,0.01613825846,30.77659729
520,1,50,0.48,0.01613344436,30.77207485
520,1,50,0.5,0.01612868821,30.76760817
520,1,50,0.52,0.01612404456,30.76319726
520,1,50,0.54,0.01611942746,30.75884182
520,1,50,0.56,0.01611487482,30.75454205
520,1,50,0.58,0.01611038265,30.75029795
520,1,50,0.6,0.01610595097,30.74610952
520,1,50,0.62,0.01610157976,30.74197676
520,1,50,0.64,0.01609726904,30.73789967
520,1,50,0.66,0.01609301879,30.73387825
520,1,50,0.68,0.01608882903,30.72991249
520,1,50,0.7,0.01608469974,30.72600241
520,1,50,0.72,0.01608063093,30.722148
520,1,50,0.74,0.0160766226,30.71834925
520,1,50,0.76,0.01607267475,30.71460618
520,1,50,0.78,0.01606878738,30.71091877
520,1,50,0.8,0.01606496049,30.70728703
520,1,50,0.82,0.01606119407,30.70371097
520,1,50,0.84,0.01605748814,30.70019057
520,1,50,0.86,0.01605384269,30.69672584
520,1,50,0.88,0.01605025771,30.69331678
520,1,50,0.9,0.01604673321,30.68996339
520,1,50,0.92,0.0160432692,30.68666567
520,1,50,0.94,0.01603986566,30.68342362
520,1,50,0.96,0.0160365226,30.68023724
520,1,50,0.98,0.01603324002,30.67710653
520,1,50,1,0.01603001792,30.67403149
520,1,50,1.02,0.01602685217,30.67101211
520,1,50,1.04,0.0160237464,30.66804829
520,1,50,1.06,0.01602070308,30.66514008
520,1,50,1.08,0.01601771917,30.66228748
520,1,50,1.1,0.01601479465,30.65949051
520,1,50,1.12,0.01601192954,30.65674916
520,1,50,1.14,0.01600912384,30.65406342
520,1,50,1.16,0.01600637753,30.6514333
520,1,50,1.18,0.01600369063,30.6488588
520,1,50,1.2,0.01600106313,30.64633992
520,1,50,1.22,0.01599849504,30.64387666
520,1,50,1.24,0.01599598635,30.64146902
520,1,50,1.26,0.01599353706,30.63911699
520,1,50,1.28,0.01599114717,30.63682059
520,1,50,1.3,0.01598881668,30.6345798
520,1,50,1.32,0.0159865456,30.63239463
520,1,50,1.34,0.01598433392,30.63026508
520,1,50,1.36,0.01598218165,30.62819115
520,1,50,1.38,0.01598008878,30.62617284
520,1,50,1.4,0.01597608124,30.62421014
520,1,50,1.42,0.01597416657,30.62230307
520,1,50,1.44,0.01597231131,30.62045161
520,1,50,1.46,0.01597051545,30.61865577
520,1,50,1.48,0.01596877899,30.61691555
520,1,50,1.5,0.01596709962,30.61523095
520,1,50,1.52,0.01596547957,30.61360197
520,1,50,1.54,0.01596391955,30.6120285
520,1,50,1.56,0.01596241838,30.61051061
520,1,50,1.58,0.01596097608,30.60904831
520,1,50,1.6,0.01595959262,30.60764158
520,1,50,1.62,0.01595826802,30.60629044
520,1,50,1.64,0.01595700228,30.60499488
520,1,50,1.66,0.0159557954,30.6037549
520,1,50,1.68,0.01595464736,30.6025705
520,1,50,1.7,0.01595355819,30.60144169
520,1,50,1.72,0.01595252787,30.60036846
520,1,50,1.74,0.0159515564,30.59935081
520,1,50,1.76,0.01595064379,30.59838874
520,1,50,1.78,0.01594979004,30.59663134
520,1,50,1.8,0.01594899514,30.59583602
520,1,50,1.82,0.0159482591,30.59509628
520,1,50,1.84,0.01594758191,30.59441212
520,1,50,1.86,0.01594696358,30.59378354
520,1,50,1.88,0.0159464041,30.59321055
520,1,50,1.9,0.01594590348,30.59269314
520,1,50,1.92,0.01594546171,30.5922313
520,1,50,1.94,0.0159450788,30.59182505
520,1,50,1.96,0.01594475474,30.59147439
520,1,50,1.98,0.01594448954,30.5911793
520,1,50,2,0.0159442832,30.5909398
520,1.5,50,0.02,0.03314406525,35.9631254
520,1.5,50,0.04,0.03313295685,35.9573756
520,1.5,50,0.06,0.0331213677,35.95168055
520,1.5,50,0.08,0.0328423704,35.94604024
520,1.5,50,0.1,0.03309852425,35.94045468
520,1.5,50,0.12,0.03308726994,35.93492388
520,1.5,50,0.14,0.03307612724,35.92944781
520,1.5,50,0.16,0.03306509616,35.9240265
520,1.5,50,0.18,0.03305417669,35.91865993
520,1.5,50,0.2,0.03304336883,35.91334811
520,1.5,50,0.22,0.03303267259,35.90809104
520,1.5,50,0.24,0.03302208796,35.90288872
520,1.5,50,0.26,0.03301161494,35.89774114
520,1.5,50,0.28,0.03300125354,35.89264832
520,1.5,50,0.3,0.03299100375,35.88761024
520,1.5,50,0.32,0.03298086557,35.88262691
520,1.5,50,0.34,0.03297083901,35.87769832
520,1.5,50,0.36,0.03296092406,35.87282449
520,1.5,50,0.38,0.03295112072,35.8680054
520,1.5,50,0.4,0.032941429,35.86324106
520,1.5,50,0.42,0.03293184889,35.85853147
520,1.5,50,0.44,0.03292238039,35.85387662
520,1.5,50,0.46,0.03291302351,35.84927652
520,1.5,50,0.48,0.03290377824,35.84473117
520,1.5,50,0.5,0.03289464458,35.84024057
520,1.5,50,0.52,0.03288567157,35.83580472
520,1.5,50,0.54,0.03287677917,35.83142332
520,1.5,50,0.56,0.03286800728,35.82709658
520,1.5,50,0.58,0.03285934852,35.82282448
520,1.5,50,0.6,0.03285080289,35.81860705
520,1.5,50,0.62,0.0328423704,35.81444426
520,1.5,50,0.64,0.03283405104,35.81033614
520,1.5,50,0.66,0.03282584482,35.80628266
520,1.5,50,0.68,0.03281775174,35.80228384
520,1.5,50,0.7,0.03280977179,35.79833967
520,1.5,50,0.72,0.03280190497,35.79445016
520,1.5,50,0.74,0.03279415129,35.7906153
520,1.5,50,0.76,0.03278651075,35.7868351
520,1.5,50,0.78,0.03277898334,35.78310955
520,1.5,50,0.8,0.03277156907,35.77943865
520,1.5,50,0.82,0.03276426793,35.77582241
